,risk_rating,Self_exclude_flag,Country_Code,BR Code,Period,Client,Variable_14_Y0,Variable_22_Y0,Variable_1_Y1,Variable_13_Y1,Variable_19_Y0,Variable_9_Y0,Variable_3_Y0,Variable_30_Y1
15567,6,1,0,40,2017Q2,6174,595350.4989,611856.8128,600657.1322,586784.1013,603669.8497,619249.3876,625882.9107,588708.1027
27905,8,1,1,5,2019Q2,13897,619386.9519,597490.8273,590130.4476,624151.9434,601890.0664,601680.8168,621581.8476,575063.6603
18261,6,1,0,8,2020Q1,7496,575953.404,577703.9042,617606.9118,623310.5255,623362.196,617911.2113,612180.1702,617084.523
6624,6,1,0,34,2019Q4,2648,589207.2399,624482.9779,610413.5591,591740.3102,654592.2282,615621.5044,641300.0971,628552.8994
20668,7,1,0,16,2019Q2,8985,619622.3056,600897.849,600976.5384,572844.2174,625161.0293,590001.2947,594180.2703,626533.0701
8073,4,1,1,5,2020Q1,3217,574293.3379,602575.6332,610358.521,575549.426,612427.322,577601.1695,609194.2961,592396.0297
9151,11,0,0,0,2018Q1,3666,586654.0392,607708.7337,585465.3782,614551.0918,617757.2935,582286.0664,613940.6943,602079.7979
17240,8,1,0,11,2017Q1,6974,571841.5079,598672.3353,594791.2682,606657.8369,602466.3093,614510.7115,617395.7004,606956.0603
23217,8,1,1,5,2019Q2,11159,571911.5931,617435.4783,610491.1314,602388.5684,625807.0387,612177.2093,607551.9762,572563.54
6709,8,1,1,5,2018Q3,2682,618151.253,593607.7474,615397.2357,571553.4354,584307.9176,585195.0781,630695.5774,622887.9435
8464,15,0,1,5,2016Q4,3378,592850.3087,581502.219,581211.9971,613655.9567,587122.348,601200.3313,616503.6977,621131.5598
16683,11,0,0,8,2018Q1,6683,620957.4868,585676.5869,601521.1233,614495.9143,605131.916,625995.731,602133.2049,593516.3849
17972,8,1,0,58,2017Q2,7348,618291.0448,584708.8128,604891.2376,587034.4185,613988.0221,585994.9838,577361.3639,571406.9062
12558,2,1,0,13,2017Q1,4962,593726.7963,615652.5047,580146.4617,583954.8617,608856.3644,616902.1028,582051.7262,569445.6596
17474,9,0,0,38,2016Q4,7098,570796.0817,585867.3178,576990.6961,570410.3672,585493.4851,626209.5752,608455.3484,605892.6957
24343,8,1,1,5,2019Q1,12524,626473.0202,606319.6571,627345.0612,623186.6476,579546.1774,606704.1248,617835.5172,586364.531
25906,4,1,1,5,2015Q4,13095,577519.1363,624507.8809,587426.3537,613652.1883,581559.7508,626509.5346,601825.1977,599019.1415
22519,8,1,0,26,2020Q1,10436,576493.7986,614430.4515,626352.9939,609300.7048,602462.9671,574822.4834,612104.239,625627.3352
16430,8,1,1,5,2018Q3,6570,574168.7761,612661.0482,615093.2417,625379.1266,582779.9221,571446.2585,607607.2662,625673.1648
19714,7,1,0,9,2017Q2,8329,589019.5596,600553.0662,572565.4067,588627.9287,572029.5248,624764.3588,603114.5408,578220.3099
26155,6,1,0,3,2016Q2,13201,613050.5086,621804.7529,588303.082,624555.4664,599875.9368,613431.0052,590146.7414,615704.9194
14443,6,1,0,10,2015Q2,5677,581384.1128,614584.8123,585738.7962,584435.9917,605597.3263,576002.8994,627184.0185,591804.5293
20125,10,0,0,38,2018Q3,8583,611694.6012,594755.5659,581185.1459,621495.7649,607873.1117,623587.4394,628956.8425,605512.3157
16892,4,1,1,5,2018Q3,6789,624499.1779,609889.9015,595073.6591,578583.0003,588666.9109,598463.2682,580975.3715,596065.7187
7579,11,0,0,33,2015Q4,3018,584005.1388,624409.4135,600129.8409,591900.2443,610951.3779,582961.4333,617936.5934,582161.6326
24781,7,1,0,90,2015Q4,12670,580239.9103,624425.4106,596065.4604,622847.7367,613393.5962,586096.449,573324.2057,577812.6551
6103,6,1,0,12,2016Q2,2436,622441.6307,599657.7674,622326.1176,612588.4827,578196.6544,581115.6574,614114.0514,582231.0489
4066,6,1,0,12,2019Q3,1626,624924.3141,611434.8503,615968.6183,600066.9463,581827.4265,591186.7382,573027.5427,569516.447
5662,6,1,0,12,2017Q4,2258,626500.2321,580745.9866,611064.05,588532.3061,619430.4514,628422.542,620414.0159,615204.4915
13760,8,1,0,87,2018Q2,5417,603159.7446,620441.7945,604617.1034,584139.3489,601407.829,571332.4622,581398.401,601800.8027
2354,6,1,1,5,2017Q3,929,570017.1508,588381.2798,589448.5964,617837.2974,591508.2962,623935.1611,603407.3055,576643.8962
15904,5,1,0,8,2016Q2,6324,581065.7082,596713.6767,620898.4354,585641.7631,608791.3385,626661.2286,582687.8579,579375.5216
3996,4,1,0,42,2020Q1,1598,630996.1793,614421.3384,609876.831,601180.8491,638462.3672,638542.9073,611969.1569,614913.3724
23055,4,1,0,13,2019Q1,10991,598889.2215,610054.9161,571910.4787,623707.877,596775.7253,627427.4607,614725.224,628745.0524
18138,8,1,1,5,2017Q2,7429,616222.1376,588670.9988,618714.1349,576703.2613,618700.9093,585005.8156,628239.8706,615498.2563
1167,5,1,0,12,2017Q3,460,600537.1313,627530.0305,573090.1769,588942.2267,625124.2172,622252.1652,593604.6517,628423.8162
1164,5,1,0,12,2016Q3,459,570357.4512,596890.4085,582312.701,628177.8449,604211.4724,626001.5326,600473.6971,595843.4817
9583,9,0,0,19,2015Q3,3856,627512.0339,623155.09,577227.7979,572750.3625,577285.9418,624423.1762,618658.0985,616095.8256
26178,6,1,0,4,2017Q3,13209,595709.4053,574169.4634,594805.4537,579792.1434,600548.8387,620938.5231,591216.9614,606740.0063
17337,6,1,0,74,2017Q4,7028,610490.3503,575282.7142,610913.9444,610858.8637,578546.9751,615780.2926,610773.5199,593093.4839
17977,7,1,1,5,2016Q3,7351,617429.0411,607008.0218,617031.0347,585056.6762,582656.4536,612456.2333,610757.4894,621648.3489
9658,6,1,1,5,2019Q4,3881,609442.6915,615933.2891,587933.914,615122.449,572535.2421,600788.999,579678.8876,586904.3743
2660,7,1,0,4,2019Q3,1055,585739.9927,605358.3846,608626.1927,605614.2717,606651.7827,628761.345,622150.5434,613122.2701
22770,7,1,1,5,2020Q1,10695,593677.8854,625249.9662,597436.9514,606426.1411,573959.2572,602760.7231,608037.2681,598293.233
976,7,1,0,11,2018Q4,385,623937.0039,592724.9261,626148.9164,601100.1521,584791.381,609601.4457,579166.787,569661.3392
24252,8,1,0,12,2020Q1,12461,621657.3415,588053.4742,590462.885,569338.0137,609490.6998,573066.3127,592560.7248,617915.9954
8290,7,1,1,5,2018Q1,3308,617805.2432,590178.2764,621108.7036,587927.2833,575459.4362,621229.1361,590183.911,603609.3761
7203,6,1,0,0,2018Q1,2864,574548.3523,584247.7981,586990.8128,599345.0902,570548.2444,570864.3855,581000.9307,620373.1704
11816,11,0,1,5,2016Q4,4701,584839.5302,595520.0261,586007.5053,603106.2486,580564.6011,618833.5599,575263.5317,624301.5137
577,5,1,0,4,2016Q3,242,579822.6841,585890.6751,600050.9284,622295.1444,628761.9906,571445.3177,577799.3561,575136.0968
9631,13,0,1,5,2016Q4,3872,570526.7438,628391.1453,582352.2573,574985.0588,590634.146,577811.9443,596609.7694,606698.8305
4578,9,0,0,12,2020Q1,1838,616362.7373,624117.2908,619049.4712,569463.0815,608462.7841,596077.0277,590388.3891,595959.0127
15604,6,1,0,4,2017Q4,6189,592784.8513,610106.4434,570762.0814,612832.0247,606610.3082,569287.1283,600769.249,574695.5755
6961,8,1,0,0,2018Q4,2766,571469.802,606309.8465,608994.5011,618633.2299,593187.7159,595269.489,583934.6289,625306.7027
18815,6,1,0,2,2017Q2,7799,621400.8483,575732.0933,598733.0912,612770.193,581296.6604,603716.7915,623590.1437,619205.0135
19763,8,1,1,5,2020Q1,8355,592633.5569,577891.2567,570808.6635,604424.8216,585197.5743,610699.6206,608201.0359,625840.1888
1708,7,1,0,19,2016Q4,670,602239.3058,593431.1885,604812.3348,584527.5699,612165.8995,627474.452,575062.3179,616102.8311
5195,7,1,0,16,2017Q2,2075,628125.1625,594029.293,605898.3767,613677.129,623751.0864,597726.0324,585702.5707,615704.4944
9336,6,1,0,12,2017Q3,3746,610716.1459,591401.9504,588892.9927,620238.0933,620783.5333,606023.7295,597913.6836,625192.123
9834,4,1,1,5,2018Q3,3944,616930.3837,613104.21,578134.7356,596886.9521,598435.7264,616353.0158,615293.2838,587233.6015
3160,9,0,1,5,2015Q4,1249,591519.3391,624754.3095,599482.8932,578913.8929,580536.3682,613173.3479,601590.9119,598887.2559
27774,7,1,1,5,2019Q3,13848,622597.5944,569772.1178,621365.1103,596497.515,576956.037,581592.7623,578752.2399,584882.7907
1930,5,1,0,12,2018Q3,759,571861.2493,614542.9391,619251.3509,578282.4097,600541.8591,605889.8521,621102.6568,597019.3802
14083,8,1,0,4,2019Q2,5530,601481.5075,620636.0402,603013.2727,586760.4771,581067.4261,587540.3664,592879.617,616228.2116
14961,5,1,0,2,2016Q1,5886,603680.6264,577859.2408,587635.3402,617759.0776,601706.1738,586648.3727,615007.3961,582596.942
919,8,1,0,11,2016Q4,371,573032.8706,611939.8215,621602.1192,574772.4758,608040.9943,595727.7622,585177.5531,625890.3788
6056,9,0,0,12,2015Q4,2415,580439.7754,572656.2871,628734.1497,614849.2821,590035.2949,581316.4504,622553.3784,603950.4627
4075,8,1,0,8,2017Q3,1629,599348.9599,603899.9051,589001.127,593896.8715,595773.0721,592935.0201,619130.9164,584538.6761
25764,6,1,1,5,2018Q1,13051,594467.8698,592997.2444,609234.1741,570142.778,625499.2227,635064.9185,584549.662,611608.7772
19941,4,1,1,5,2017Q3,8467,593277.0347,626821.4194,582659.3765,594727.2638,601702.8791,586330.3653,599713.7071,579881.1575
494,5,1,0,12,2017Q2,211,602247.4641,572449.0639,570516.2867,618565.6361,574850.9224,608898.751,634049.2816,610437.2022
11219,9,0,0,0,2016Q3,4450,620090.6152,577707.0708,593652.0748,623134.5268,620525.5136,614924.001,617790.2019,570141.9132
18888,8,1,0,12,2018Q4,7842,594931.3679,605168.4676,589366.0024,601139.4132,599553.708,614012.6035,573239.394,598697.5537
18935,10,0,0,9,2018Q3,7865,601403.7255,595049.2587,593478.0429,571402.3952,548272.2449,598054.7467,718224.7926,616601.7081
16607,8,1,0,42,2020Q1,6652,570859.4036,600744.3138,605723.1944,602976.8385,611141.7003,594761.8816,580675.6112,612507.8463
24506,6,1,1,5,2017Q4,12578,587574.1236,594489.8107,589827.4706,616458.6106,587406.7633,636331.7887,631195.1313,625783.7751
14492,8,1,0,18,2019Q2,5698,621320.0227,595658.615,591212.6815,608601.1728,578859.4601,613779.5039,589111.832,602719.329
12422,8,1,0,30,2017Q4,4908,595066.0424,582252.7094,618916.7984,598086.3051,598691.793,589771.1316,585356.2539,618267.9175
8437,9,0,0,19,2017Q4,3369,578822.369,595318.8938,595181.7816,613343.3564,589921.858,584694.1372,593490.4668,591855.4828
8989,6,1,0,11,2016Q2,3600,621771.5123,587831.448,574582.868,575871.8892,587692.6795,626430.3887,614895.9945,609322.8971
26644,8,1,0,34,2018Q4,13382,585412.1048,579450.6276,596893.8185,597197.275,575118.2712,601238.9767,628708.2946,625448.2271
17380,5,1,0,16,2016Q2,7052,617970.4685,571130.6625,624394.3619,572064.3436,620241.6146,576239.6682,626528.8534,584413.5199
13454,7,1,0,30,2019Q2,5281,623386.1627,620536.854,613599.3231,583589.1002,602597.5475,577533.5705,621529.462,596352.5747
23103,6,1,0,33,2019Q2,11041,605433.8204,618471.9621,622735.3326,582817.6538,572151.6478,605911.178,593660.8015,616178.0986
9870,4,1,0,21,2016Q4,3956,606523.2985,584170.4436,585465.9242,600788.0832,607555.7299,599956.9564,629081.1494,617144.4865
2200,4,1,0,2,2015Q3,869,594954.8232,618581.7488,575772.5865,601163.4533,601167.6903,579664.6331,621111.1778,596323.0414
26626,5,1,0,53,2015Q2,13376,608685.2786,572340.1546,620756.3555,619225.6907,597187.9049,584489.9084,604560.3414,622623.6587
24776,7,1,0,90,2020Q1,12670,570827.7483,595627.1697,624776.0566,590904.5587,599093.6092,577265.9315,614385.8438,576339.2488
19940,3,1,1,5,2018Q1,8467,573975.9166,597373.2821,594774.0442,589541.078,583061.0797,592684.887,582105.7736,624018.4375
17663,7,1,0,12,2016Q2,7191,623061.2232,588021.1203,605070.3643,590397.926,605711.5151,613074.7475,576525.4994,598905.1552
24860,7,1,1,5,2017Q2,12698,609361.2704,622557.637,613296.642,598148.4139,589108.7521,572504.5191,584966.9969,577171.2374
8569,4,1,0,12,2015Q4,3423,577783.5561,587588.3134,615855.8433,587790.6604,582781.5287,604320.8744,606658.1513,577412.2585
26310,9,0,0,16,2016Q4,13265,624539.945,622246.728,589865.6423,578079.476,581310.1954,603209.2971,584944.5402,600814.8456
1635,8,1,0,12,2016Q4,648,589800.1491,586291.6641,623438.4338,597517.6394,573127.0399,590748.5496,628494.2913,591934.3082
27593,6,1,0,8,2016Q3,13772,615652.3989,569687.8279,612754.0379,593576.927,617812.4922,609990.5547,575222.3975,625787.2863
17392,8,1,0,21,2019Q1,7058,603163.7849,588855.9718,572731.0236,602833.8421,625446.6314,626513.5501,574417.2189,574942.7826
8917,3,1,1,5,2017Q4,3564,627184.287,603899.5,626429.1851,606910.8425,592386.0904,580493.9462,611863.5894,575765.5593
18076,9,0,1,5,2019Q4,7400,625331.2757,596811.1656,581434.4022,574563.3862,599107.2206,620824.1135,605557.2526,591872.0638
6290,7,1,0,34,2017Q3,2516,594609.908,601239.1104,606397.905,571299.449,643282.9237,602900.2842,637312.0173,590706.724
13239,6,1,0,27,2015Q3,5200,576914.3131,618465.2617,593784.8094,603402.8034,611478.6617,597474.4845,589543.7922,621061.8834
27852,6,1,1,5,2019Q3,13878,590724.2548,581207.7979,587197.7426,578393.7552,569675.356,589884.5211,589766.1248,590572.8966
26895,7,1,0,14,2020Q1,13465,590458.1701,606309.9159,615398.7866,628769.3309,560872.494,625405.6997,586339.8897,577264.7428
8997,10,0,0,34,2019Q1,3606,621739.4278,612789.158,600566.0194,617646.4735,585347.0209,570001.9997,593733.6764,577611.6163
2120,6,1,0,19,2017Q1,834,625956.1049,592361.7551,582270.648,573913.0987,606368.688,578241.4185,583647.5703,616627.377
20913,7,1,0,13,2018Q1,9126,597561.3888,606766.4857,627053.6639,589429.8139,603208.8367,582936.3173,594233.2525,611989.0064
21506,9,0,0,0,2019Q2,9567,575035.3154,572599.4148,586402.895,605043.1227,573897.6799,592387.4776,607885.4749,590381.8952
18626,9,0,1,5,2019Q4,7699,582772.9274,612677.522,624869.9469,603916.6625,584210.5841,600869.8709,603469.782,601944.3186
14479,8,1,0,30,2017Q2,5693,618281.6321,628133.4361,597897.4782,574350.6169,612007.2875,588326.8874,582569.7059,619438.6999
20991,10,0,1,5,2020Q1,9173,579039.9368,621340.6715,588057.5336,621418.0407,583215.1298,622496.7783,576300.4943,594817.7228
3563,5,1,1,5,2017Q3,1415,606375.0991,571646.4444,623989.4811,617834.1493,606851.4421,587133.931,612640.5099,612996.1751
17344,4,1,1,5,2019Q2,7030,583566.2289,580616.9347,599143.2723,596380.4689,624979.8352,592808.2364,607392.8168,618208.9895
476,4,1,0,12,2019Q2,206,591911.5464,584115.5773,616374.9958,575129.2225,587217.15,603812.1269,604164.3475,617749.6498
4121,6,1,1,5,2018Q2,1647,589404.1296,611722.9334,577008.5935,583472.4465,624384.6798,616199.2623,624029.5919,597430.5041
18456,6,1,1,5,2018Q4,7608,620753.1702,591543.0062,612957.3804,589369.536,601851.1409,577539.9732,593800.6815,624861.9744
14932,7,1,0,4,2016Q1,5879,623551.8947,628048.7758,608008.5422,587497.6349,570378.7868,580324.7678,598652.7229,594173.8721
12456,2,1,0,13,2018Q3,4920,605331.6347,615288.1883,603646.0174,592896.8489,613762.7408,607092.2574,637660.1393,598619.485
26006,5,1,0,58,2018Q1,13128,579781.2022,575375.8414,573106.7443,603826.1242,577005.5301,578695.6968,616639.7997,608984.2646
6452,6,1,0,12,2019Q4,2582,619801.9196,593713.7693,601588.5195,593349.7843,594940.2586,604509.4444,625825.5362,599399.4065
623,7,1,0,15,2020Q1,263,627054.7539,594099.2337,626743.2833,616930.7199,602450.7735,588014.2303,615935.3903,605749.6279
11441,7,1,1,5,2019Q4,4547,590799.9966,614763.6879,614742.8756,620287.8501,593454.401,611446.6426,583824.4274,578141.2294
20646,7,1,0,13,2017Q4,8972,569981.6843,611849.6275,615704.3116,573038.128,599984.0804,578848.4775,587919.5969,622798.5064
9877,4,1,0,4,2019Q4,3962,627659.7538,628504.1008,610144.3126,586297.4838,618085.8724,603215.4743,571010.3601,583719.9339
26510,11,0,0,16,2016Q2,13338,624360.6946,600281.9353,597913.3471,613309.2567,604008.1731,624944.4823,622719.4091,614047.2412
7434,9,0,1,5,2015Q3,2955,593572.9536,594132.4228,599139.9215,607176.0841,627238.5251,572914.4639,577354.8113,570245.4178
7601,8,1,0,16,2016Q2,3030,608851.4355,583033.782,572549.3877,622394.9829,597271.4917,583311.3262,569592.8802,579871.2862
13695,6,1,0,8,2016Q4,5381,580324.1023,590996.3667,607264.3342,618591.3823,618726.4331,608499.0163,619725.057,620926.9455
17267,8,1,0,12,2017Q3,6991,614738.1638,606693.4269,592102.4151,617061.3652,612761.3819,577647.3856,624945.4142,616965.9529
26333,6,1,0,20,2018Q1,13274,620532.9126,626537.8419,618281.8622,614440.2745,627860.7734,597780.0208,610445.0278,581653.424
16069,4,1,0,30,2019Q4,6394,602345.9469,612842.6057,585699.6441,575698.5643,584341.5612,614648.2105,582236.6742,568835.2056
12156,4,1,0,13,2019Q3,4819,593950.6478,612905.8082,610815.6276,583637.3603,603119.127,621393.4224,582445.5631,596957.6803
8204,7,1,1,5,2017Q3,3270,587381.0378,624913.1755,626381.1939,621277.5058,584531.4214,622559.4845,574881.3844,623482.3649
25019,7,1,0,12,2020Q1,12759,599545.2659,592050.6041,608473.1176,608710.7506,596538.165,584209.4983,601672.2439,606504.855
19782,7,1,0,4,2019Q2,8370,601506.0307,610081.1786,603628.7679,617647.5569,590106.5057,618097.7742,571231.0882,584180.1658
7752,7,1,1,5,2018Q4,3095,594254.5424,618765.6822,598830.5215,603888.7025,627915.0871,602015.8861,623459.6916,620245.837
27495,13,0,1,5,2016Q1,13729,611558.3577,620076.9719,570127.5318,573243.6109,583555.1856,628596.7049,602935.2071,571152.2945
16785,9,0,1,5,2020Q1,6738,578239.8217,590478.2454,629695.0186,620236.9923,626488.3661,581430.8487,593824.7049,577693.5307
6653,7,1,1,5,2018Q2,2662,615951.8722,613780.3166,591884.8779,604855.5656,591613.2447,595736.0749,593023.4611,623240.6965
17787,8,1,1,5,2017Q1,7254,581012.5556,609616.8774,589746.6675,620147.9257,609332.2803,583070.6403,636611.4419,620270.0257
8968,6,1,0,34,2019Q4,3593,590916.7621,589128.9652,628500.2154,599158.9528,577713.6819,584890.5079,594000.2215,577386.7717
16829,8,1,0,4,2018Q4,6761,613381.6602,623800.4696,595721.2413,602989.9688,628368.8018,591886.2955,616742.3786,595480.6458
7131,5,1,0,55,2016Q4,2835,581640.3213,582750.7338,593913.4393,607486.6862,597096.93,587080.52,612483.4548,618338.0349
19218,7,1,0,2,2017Q2,8027,574183.3382,620944.1088,622494.0969,596792.6495,610095.1914,596857.0208,606635.4758,570689.9316
14440,5,1,0,10,2018Q1,5677,608625.9436,581958.4902,571352.0144,575298.5462,606646.9506,576727.7471,570228.2299,618360.1868
2595,7,1,0,4,2017Q3,1030,572834.8107,623876.7156,589476.6818,569956.0977,630374.8663,602049.3859,609957.7674,590265.9517
18750,6,1,0,4,2019Q3,7763,629751.1028,622692.713,570957.6644,627227.7258,596171.3491,631188.0777,596575.6937,624950.3367
9571,7,1,1,5,2016Q2,3854,579382.0873,591385.2315,580102.9748,613362.5799,598560.6651,599127.3384,607707.433,626524.9233
15915,9,0,1,5,2018Q3,6329,590964.4109,573053.7387,609567.8172,597372.1421,614837.8079,625720.8358,571106.1243,609048.2226
9822,6,1,0,10,2018Q2,3940,622512.6072,584323.9027,570524.8509,592097.0622,645352.8795,643581.1225,635192.2614,619874.4931
5486,8,1,0,0,2019Q1,2190,595809.1094,608228.3904,579056.7865,570495.8342,617447.5714,578943.3813,603639.9674,621346.9389
9693,9,0,0,0,2016Q1,3895,600162.2713,620574.4549,632201.0077,621289.8935,615327.1404,612101.2644,613511.7972,618788.0512
26406,6,1,1,5,2019Q4,13303,578928.1568,612502.2521,601639.7176,586224.8763,583635.7818,613614.2222,596241.677,581421.6978
27476,6,1,0,3,2017Q2,13723,605926.7815,579658.6028,624181.4221,576350.2087,603095.1116,606985.307,574547.4373,571757.6217
6872,8,1,1,5,2019Q4,2738,597738.5143,582743.9807,608139.2704,590776.7655,577156.5052,604588.4014,621283.5341,616451.5917
10490,9,0,0,13,2018Q3,4198,607552.3043,597644.0817,575637.6729,603658.7747,572529.1281,598443.344,585282.0302,574403.948
1100,7,1,0,10,2015Q3,426,601423.4725,582930.1126,593340.3177,576773.0876,587782.0713,680312.656,613446.4621,600524.1529
11205,6,1,1,5,2018Q2,4445,594792.3102,595592.8624,623537.4082,624665.3985,579722.6259,601855.221,611671.6193,596538.6041
26647,8,1,0,34,2017Q2,13382,571907.6022,576067.0293,591117.2808,627816.3408,582998.2798,575137.5557,579362.1239,593979.5386
16754,8,1,0,21,2019Q4,6724,588362.2064,625555.3768,581951.7186,608215.7882,578955.3013,617224.4181,605238.5321,590826.9408
26409,6,1,1,5,2015Q4,13303,618039.6301,599324.8782,616905.105,570952.6534,612546.2225,597280.9861,582306.8604,610812.7753
17068,8,1,0,2,2020Q1,6890,599315.3586,609327.3922,598162.9035,585386.1103,624177.7966,589439.6826,588592.3607,623647.6301
21661,8,1,0,4,2020Q1,9688,584853.9524,577502.6023,621676.7666,588866.0198,623910.6376,613775.5404,589181.266,587052.6089
14371,11,0,1,5,2016Q3,5645,605340.4953,618749.6502,599248.0341,621763.1667,638396.2474,638410.8354,583654.1569,609666.0258
16126,6,1,0,12,2017Q2,6413,589065.7939,588299.5661,634965.5949,618224.0612,600363.924,637436.109,599826.7531,604435.6493
24323,7,1,1,5,2017Q4,12518,577838.4263,575894.7425,606723.1994,627648.5731,573419.744,622858.8352,594334.3566,596313.3077
19947,9,0,1,5,2018Q3,8469,580466.7988,605834.4433,608637.1421,625742.8783,601287.9039,598013.1317,620334.2011,593827.1777
